USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,EVENT_VALUE
8,8654,1689428219.2579641,view,4.888290135542521
8,2995,1705498619.2579699,click,3.8677947625329203
8,9689,1702301819.257977,click,3.709689830547483
8,8200,1710509819.257983,click,1.7374506041786892
8,6322,1682084219.2579892,click,2.9541081394052084
9,1343,1683293819.257994,view,4.321511967516827
9,6384,1708695419.258,view,2.1408191869716533
9,9811,1697722619.258006,purchase,3.178631329300334
9,114,1705066619.2580118,click,3.5024722258466348
9,692,1684244219.258018,purchase,4.252604692595961
10,2594,1703597819.258023,click,4.1714340889992645
10,5207,1701610619.258029,click,1.9483120604554482
10,7821,1706017019.258035,view,4.970373198035208
10,2469,1689687419.25804,purchase,4.889975774118575
10,7897,1708090619.258046,click,3.656545148237158
10,5735,1687095419.258052,view,4.3596736952626145
10,968,1696253819.258058,view,4.440154313206356
10,7216,1700314619.258063,click,2.2534094976631023
10,9039,1704289019.258069,purchase,3.9728770050175037
10,3937,1698586619.258076,view,1.1685018532505058
10,3971,1694439419.2580822,purchase,1.2022007410919082
10,2434,1702129019.2580879,click,1.5241211434091677
10,6858,1695303419.258094,click,2.7136543227299255
10,4202,1705844219.2581,view,3.6481964569970136
11,9910,1689255419.258113,purchase,3.713614175392688
11,8020,1693575419.2581189,view,1.0027072605662246
11,850,1712237819.258124,click,4.949236299189564
11,646,1711028219.2581298,click,4.501538812738527
11,5502,1687700219.258136,purchase,4.10277969322547
11,6271,1693748219.258141,view,4.709889945646911
11,1977,1692970619.260216,click,2.4831587617806266
11,2503,1711287419.2602549,purchase,3.40519440536071
11,6309,1709732219.260263,click,3.3143392277350427
11,3079,1708177019.260272,view,1.486041936880662
11,232,1712065019.260312,view,3.723132503271666
11,1228,1689860219.260329,view,2.5068748472759608
11,4359,1711460219.2603421,view,3.107047881822076
11,5997,1702906619.260354,click,4.194519022110228
11,7397,1703511419.260365,click,4.599048573085724
11,3079,1698932219.260375,view,1.1895516144531277
11,328,1695130619.260389,purchase,2.9437525324721032
11,4040,1689860219.260401,purchase,2.737561461077233
11,8496,1693489019.260413,purchase,2.274384612943657
12,3500,1695044219.2604249,click,4.129053225678195
12,1695,1690983419.260436,view,2.7985127159741325
12,3059,1700919419.260449,click,2.291007560024309
12,2138,1711892219.260461,view,1.1797433147777165
12,7546,1699450619.260471,view,2.2134670046647975
12,3153,1699796219.260483,view,4.300655820027247
12,531,1689082619.2604952,view,3.773251814644822
12,6637,1681306619.2605062,purchase,3.1824682859116895
12,4247,1708868219.26052,click,1.1920958632122258
12,2187,1703597819.260532,view,2.0525815889671923
13,2942,1696945019.2605429,click,1.0563374651355635
13,7747,1699018619.2605572,click,1.3787594699113779
13,2968,1700919419.260567,view,3.4310210205370826
13,6829,1690033019.260577,click,4.671812470788977
13,8961,1688477819.2605891,click,1.6892382905420709
13,8194,1710164219.260602,view,1.3224309167122246
13,1577,1687354619.2606132,purchase,2.1914986512544474
13,2296,1704634619.2606232,purchase,1.9699553037950066
13,3090,1684071419.2606342,purchase,2.926954086058233
13,8802,1687873019.260643,purchase,1.041750408360509
14,5974,1710682619.260652,click,2.3710989738453856
14,2555,1693921019.2606652,purchase,2.2411551148434663
14,9014,1705930619.260677,click,4.986728074772522
14,4815,1708522619.260691,view,1.1180709298452745
14,9754,1681565819.260703,click,2.5235705608762826
14,3509,1708954619.260714,view,3.8025347035459727
14,1894,1698586619.260726,view,1.915772676281875
14,907,1693489019.260735,purchase,3.8137239772516356
14,3371,1710509819.2607412,view,2.035014367023095
14,2460,1708609019.260747,view,1.4771405898674725
14,4673,1697981819.260753,purchase,2.3191751071197837
14,6556,1694612219.260759,purchase,2.0637875250153668
15,623,1708004219.26077,click,4.188463201137173
15,714,1704116219.260782,purchase,2.953628241062896
15,1686,1681393019.260793,view,1.7906189521925286
15,5202,1683293819.2608058,click,3.0740107237421803
15,8075,1704807419.2608168,purchase,1.660655955553346
15,1566,1703252219.260823,click,3.9472541553797917
15,4831,1692884219.260829,purchase,2.1870863975365977
15,1492,1692711419.2608352,click,2.6899521422233392
15,2920,1689773819.26084,purchase,4.259830190426333
15,7801,1701092219.2608461,view,2.480687616412622
15,9790,1691069819.260857,view,2.8828011733730614
15,2760,1694957819.260869,click,3.1345262733989263
15,5134,1711892219.260881,view,1.8289629653376362
15,393,1710596219.2608929,click,4.514320560263654
15,3608,1709127419.260905,view,3.7937674843265294
15,8346,1681393019.260918,click,1.6583161287075652
16,8131,1694007419.26093,purchase,2.0868603719623224
16,715,1694698619.260948,view,1.6513025168300937
16,1937,1707917819.260965,purchase,4.288036435041911
16,3760,1707140219.260978,purchase,1.0797016796715484
16,3447,1702906619.260989,click,4.620434969806645
16,9498,1691069819.261002,purchase,1.1179093622519782
16,1751,1701178619.26101,click,2.218853510914663
16,6742,1687181819.2610219,view,3.126249976678998
17,8994,1698586619.261035,view,4.84542733788645
17,2741,1689341819.2610471,view,2.53937565941207
17,6203,1685972219.261059,click,2.7172330823293147
17,3860,1691933819.2610712,view,3.652107263239176
17,7387,1689860219.261083,view,2.3183262239651676
17,861,1686317819.2610948,purchase,3.315788358794951
17,1890,1697290619.261107,purchase,2.68951814227591
17,2947,1700401019.261118,purchase,3.7790743348291467
17,452,1686577019.26113,view,1.16115047611707
17,5397,1685108219.2611399,click,4.560102223131409
17,6412,1697290619.261149,click,1.9820665088343827
18,4428,1686317819.261157,purchase,2.680067486647495
18,7296,1709300219.2611651,click,4.175937125355963
18,7542,1704548219.2611752,view,2.904911579815575
18,9417,1701869819.261188,click,1.336605143167593
18,9862,1708436219.2612,view,3.2290717598929826
18,6178,1708781819.2612119,click,4.625429318677615
18,4688,1708522619.2612228,view,4.688630345124812
18,6875,1691847419.2612338,click,1.4047981417152036
18,7584,1698759419.26124,click,1.9139138164438472
18,7708,1687181819.261246,purchase,3.6306062648998343
18,2789,1707572219.2612522,click,1.3390622855245424
18,828,1691415419.261258,view,4.139176431564488
18,2575,1704807419.2612631,view,3.414498767261111
18,5290,1709386619.261269,click,3.5387197376463746
18,5522,1692279419.261278,click,2.1800574636883145
18,9884,1688391419.261285,view,1.0895185950242765
18,7629,1690119419.261291,click,4.730472999720041
18,8193,1681997819.261297,view,2.5183789543285173
18,8755,1687959419.261303,click,2.9110728753857784
19,9591,1711028219.261309,view,1.9575196526513552
19,7693,1712497019.261315,click,4.6582768060640145
19,2679,1693748219.2613199,purchase,2.651524638318971
19,3399,1692020219.261326,click,3.7949477260942355
19,7344,1688045819.261332,click,4.757694359180796
19,3211,1694957819.261338,purchase,4.092337757273638
19,1835,1699709819.261345,purchase,2.6000164752066577
20,9323,1685453819.261356,purchase,1.0073492918190476
20,5711,1704202619.2613661,purchase,4.9022282162894575
20,3689,1688045819.261377,purchase,1.8045082182338388
20,8800,1701610619.261387,view,3.784552643976388
20,9041,1687786619.261398,view,4.325492966379963
20,3952,1686836219.2614112,click,2.0502863956162356
20,2719,1697204219.261417,view,2.3626050148773627
20,2050,1683985019.261423,view,2.528699847787198
20,7527,1689773819.261429,purchase,2.500852290923928
20,1721,1700401019.2614348,purchase,3.242753528010132
20,1127,1701956219.261442,click,1.563607065719121
20,7271,1708781819.261448,purchase,4.214136780599464
20,7430,1694007419.261454,click,4.781157233773019
20,3824,1697463419.261465,click,3.182969640489043
20,6714,1692884219.261478,purchase,1.7240607334264544
20,2071,1710855419.261489,purchase,4.147349233491407
20,3741,1700487419.261499,view,1.3005255255239594
20,6371,1689773819.2615108,view,3.377559650558889
20,634,1711114619.261523,click,2.149731933037665
21,1687,1686404219.261535,click,4.293202808720355
21,5935,1689687419.261548,view,4.081317796529725
21,4369,1691501819.26156,purchase,1.8371782502612426
21,2889,1706535419.26157,purchase,3.1473539197324962
21,2304,1688650619.261579,view,2.0988611256615335
21,4376,1704461819.261591,view,3.802390191183061
21,6184,1704721019.261604,click,2.73131543100288
21,5599,1685626619.261617,purchase,1.4356755583244105
21,6789,1702733819.261628,purchase,2.9760284868448745
21,4434,1693057019.2616398,view,2.6840776402891526
22,572,1691933819.261652,view,2.6452183323394785
22,1134,1706794619.261666,purchase,2.316708675923749
22,510,1706276219.261674,click,4.154798483996293
22,4480,1689341819.2616808,click,2.597680192538533
22,7699,1698500219.261687,view,1.9156735144975765
22,8283,1693661819.2616918,view,1.027662320539139
22,1895,1693748219.261698,view,4.549161763883751
22,3595,1684762619.261704,view,3.8790936370149534
22,8224,1706017019.261709,view,4.696875782796704
22,8291,1689341819.261715,click,2.8885935084407843
22,1034,1706967419.2617211,view,3.7196542114857576
22,7418,1699969019.261727,click,1.174428807385587
22,6763,1696685819.261732,view,1.3941373451865742
22,3603,1708954619.261738,view,3.407758944344086
22,3985,1690637819.261744,click,2.7082757433522064
22,5773,1687873019.26175,purchase,4.575055273001366
22,2772,1696858619.261755,purchase,4.576429822904647
22,9886,1709559419.261761,click,2.195148204116365
23,4383,1691415419.261767,click,4.04346157761853
23,8870,1695044219.261773,view,1.4322456820250342
23,938,1694871419.2617779,view,4.981134795341498
23,4561,1683898619.261784,click,4.366678519960587
23,5144,1690897019.26179,click,2.7683578388672023
23,4521,1711892219.261795,view,3.2003734846461325
23,6158,1707313019.261801,purchase,2.759124014504556
23,3548,1712065019.2618072,view,3.8256700955178817
23,3186,1686490619.261812,purchase,2.5450847120368847
24,895,1701265019.2618182,view,3.6480853439131513
24,868,1690033019.261825,click,4.467595027688303
24,2244,1711719419.2618308,click,2.4389819429837196
24,1049,1689946619.261837,click,4.438017851045076
24,3077,1699796219.261846,click,1.6752203302557045
24,8044,1705239419.261858,view,3.2452035347409476
24,1165,1712497019.261871,purchase,4.300591399530865
24,3649,1711287419.2618828,view,2.4667304266835233
24,5412,1695476219.2618968,click,2.0464645544500764
24,9495,1705585019.261908,click,2.3866633397769457
24,2244,1712065019.261915,view,4.42814366123522
24,909,1685713019.26192,click,1.024909550951671
24,428,1709818619.261926,purchase,3.649153050649125
24,3459,1701869819.2619321,purchase,3.058816313699803
24,3124,1693661819.2619379,purchase,4.0766681004252865
24,2918,1703511419.261947,click,4.000630551600928
24,6691,1709300219.261958,purchase,3.3693760563708617
24,5267,1681738619.2619689,purchase,1.733417881845952
24,3130,1712065019.261981,purchase,1.2943210680944883
25,7401,1688305019.261992,purchase,2.459370753593104
25,98,1684071419.262004,view,2.407527524858053
25,3060,1712151419.262016,click,4.300057286999558
25,6016,1696081019.262028,view,3.8923517163977452
25,3246,1685540219.2620401,purchase,4.82032481318934
25,6487,1711892219.262054,click,4.2879391445652395
25,1866,1683466619.2620668,view,2.0384717711301965
25,6475,1682516219.262079,view,4.458201235007534
25,5828,1708090619.262092,purchase,2.256258269981356
25,2444,1710337019.262101,purchase,2.938234811085342
25,1326,1708781819.262112,view,3.8196818732875775
25,6375,1703252219.262124,click,1.9974718482687654
25,5993,1710164219.262135,purchase,3.431056882167459
25,9616,1682429819.262146,view,1.6307154865456561
25,4417,1699623419.262159,purchase,2.4275977543428473
25,3249,1703943419.2621708,view,4.544965004024603
26,88,1698154619.262182,view,4.747976241581565
26,1493,1707917819.262194,purchase,4.418544065951888
26,2563,1689082619.262203,click,3.662102151493342
26,6550,1691761019.262209,view,3.2940023109504986
26,4773,1693661819.262215,view,2.1865039929039165
26,4729,1702647419.262221,click,2.9277792105129405
26,1817,1701610619.26223,click,1.5558769787396516
26,7795,1693748219.262242,view,1.7159889586724857
26,330,1699537019.262254,purchase,1.2320945844859201
26,8622,1706535419.2622662,click,1.175522336872627
26,6974,1689514619.2622778,purchase,1.1009102805078532
26,1424,1696599419.26229,view,2.0518623321346623
26,8728,1697031419.262301,view,2.4802613148955444
26,5071,1681479419.262311,view,3.2679777972139235
26,7094,1702301819.262321,view,1.4868856856325787
26,3077,1683898619.262332,view,2.2064036732689702
26,5475,1681306619.262343,purchase,2.038285529219771
26,5889,1696426619.262358,click,2.8034392193990874
26,6072,1688218619.262372,click,2.8832930306698645
27,3590,1706708219.262385,purchase,4.334964807640795
27,4463,1705412219.2623968,view,2.141076549878552
27,8278,1692452219.2624068,view,1.138433356408155
27,8241,1687354619.26242,click,2.0971383280684295
27,1191,1686922619.262431,view,2.5681867051099743
27,4517,1699623419.2624419,click,1.2411700598558362
27,7510,1690724219.262454,view,4.3439683664995785
27,5953,1697895419.262466,view,2.1474601188620803
27,9761,1687959419.2624772,click,4.448629163145285
27,1441,1683207419.26249,purchase,2.6820927349383936
27,4927,1701178619.262502,click,4.396149041893958
27,5876,1711978619.2625122,view,1.501650946163437
27,2817,1683034619.2625191,purchase,2.5347551154491437
27,1267,1682775419.2625248,view,2.0687517688313
28,7989,1684417019.26253,click,2.805913061055756
28,9886,1682084219.262536,click,1.100612190104421
28,8010,1684589819.262542,click,3.582344319810931
28,9966,1693143419.262549,purchase,3.849252449420821
28,885,1709213819.262562,purchase,1.292857254269435
28,6931,1706967419.262573,purchase,4.3815677237245705
28,6433,1688996219.262584,click,3.4483848122440524
28,4038,1709300219.2625961,purchase,1.258330490133118
28,6998,1694525819.2626078,purchase,2.4077155271653736
28,1701,1711805819.26262,purchase,4.368973654917932
28,8478,1686836219.262632,purchase,1.911672676754931
28,6813,1700746619.262642,click,3.265822564254588
28,3194,1706794619.262648,purchase,3.745037849360519
28,525,1707485819.262654,purchase,4.827328268080236
28,2866,1686922619.2626612,view,1.2263979824624331
28,9102,1681652219.262669,click,4.992369700726872
28,9305,1701783419.262683,click,4.738843966946098
28,995,1706881019.262696,click,3.3501829568772523
28,2964,1707572219.262707,purchase,4.41115604283919
28,5722,1702474619.26272,click,4.711847553029961
29,6534,1681652219.262732,view,3.1780403890967044
29,5367,1684157819.262743,purchase,1.3726955190477788
29,4041,1704980219.26276,purchase,4.7336535744163015
29,4880,1694698619.262768,purchase,2.5735216574691937
29,5724,1698413819.262774,purchase,3.5064941628322135
29,9849,1704721019.26278,view,1.5843494378420973
29,7138,1683466619.2627861,view,2.801610240245413
29,3501,1699882619.262791,click,3.1232860138339995
29,7471,1705757819.262797,click,3.7696336142348232
29,6300,1682429819.2628028,purchase,2.8201236710100845
29,1963,1688132219.262809,view,2.3485906617622376
29,824,1688909819.262815,view,4.558898129345623
29,9337,1698154619.2628229,view,2.136788579255018
29,4169,1698586619.26283,view,2.8607832669009854
29,6896,1707140219.262835,view,2.2579821729068605
29,8629,1689687419.2628422,purchase,4.943461230365342
29,3799,1707313019.262848,purchase,3.3737470431979775
30,4977,1712497019.2628539,click,4.4325577452498575
30,98,1689341819.262859,purchase,4.047751814495747
30,8275,1693489019.2628648,purchase,1.7330701386941958
30,6649,1698586619.262871,view,3.161897344098125
30,52,1688045819.262877,click,2.53279939287236
30,7761,1702215419.262882,view,1.3056722628414814
30,4965,1687009019.262888,purchase,1.3421671316771655
30,43,1687095419.2628942,click,4.116401466627434
30,2401,1684935419.2628999,purchase,3.086280152956128
30,6346,1693143419.262906,view,3.204411073925842
30,242,1709300219.262912,click,4.840894741027577
30,6557,1704548219.262917,purchase,4.067615135226383
30,2861,1684157819.262923,purchase,2.8500237697890407
30,1482,1708609019.262936,click,3.897141504485846
30,7207,1693402619.262945,click,1.4218094616990529
31,757,1712237819.262958,purchase,4.0143947097332076
31,1666,1686577019.2629702,purchase,2.7146525529519523
31,9016,1690378619.2629812,purchase,2.4289555596775636
31,8686,1693057019.26299,click,3.10039944173269
31,4603,1705844219.262996,click,4.525267144068197
31,6217,1687527419.2630012,view,2.3793149439551637
31,2029,1685021819.263007,purchase,3.2818342829895824
31,4778,1697117819.2630131,purchase,1.354696170807483
32,3975,1700228219.263019,click,3.6917264922880304
32,5125,1691847419.2630248,purchase,4.187329821053736
32,9983,1683553019.26303,click,3.012059971655149
32,7493,1695044219.263038,purchase,1.55658330981852
32,9859,1699969019.26305,view,2.578581331791608
32,8662,1681911419.263062,purchase,3.8382545253811697
32,4142,1697722619.2630742,purchase,1.6620576245218714
32,6547,1691069819.263087,view,2.9040163895913973
32,8917,1696340219.263099,view,2.8847697602163427
32,944,1689514619.2631092,view,4.787031988926796
32,2850,1690205819.2631218,view,4.322462784003898
32,2678,1697117819.263134,purchase,3.1299250104765046
32,8530,1686145019.263146,click,2.3290527339539526
32,4957,1686663419.263159,view,4.514332353653861
33,5236,1699796219.263171,purchase,2.965109025213547
33,9046,1710769019.263183,click,2.2665852301406164
33,3758,1684417019.263191,view,3.1867108738851497
33,5633,1711201019.263199,purchase,2.083323254085516
33,585,1682948219.26321,view,3.703805727104914
33,8907,1690810619.263223,click,2.6705840544566235
33,3946,1711633019.263235,click,2.4481201166781696
33,1312,1695735419.263246,purchase,2.8821990337604912
33,2221,1694525819.263259,purchase,2.8261114383323327
33,89,1689169019.26327,purchase,2.0640042935664087
33,3603,1711633019.2632818,view,4.575207370786762
33,9309,1702647419.263293,purchase,1.0738015294402556
33,5573,1691761019.263299,view,2.852429476775966
33,3559,1688218619.263305,view,2.1926430020448513
33,8347,1688996219.263315,purchase,4.461031960291644
33,9514,1692970619.263327,view,2.512463786109682
33,6085,1688477819.263339,purchase,3.1747376239624785
33,2275,1693575419.263351,view,1.383907647360676
33,767,1698586619.2633631,purchase,2.1847219464485685
34,1803,1710077819.263375,click,3.6166015188538516
34,5547,1694785019.263384,purchase,3.7938691242983533
34,7573,1711978619.2633889,click,1.1295824900969502
34,7935,1684417019.263395,view,4.060715625584843
34,7314,1711460219.263401,click,2.7476774145533898
34,8416,1710423419.263407,view,3.872739996312864
34,4885,1706967419.263412,view,2.4401384088649136
35,7640,1695649019.2634182,purchase,3.3708033926992758
35,1712,1693575419.263424,view,2.7056876552945743
35,6590,1687613819.2634299,view,1.2280296136797855
35,5095,1689601019.2634351,view,1.2239797842383981
35,1959,1688909819.2634408,view,3.430212657242409
35,5784,1707485819.263447,purchase,3.15011713443239
35,7688,1687873019.263453,click,2.0864651390158073
35,2894,1695130619.263459,purchase,4.1820298716937385
35,2424,1697290619.263464,click,1.6216734468562128
35,9106,1696858619.2634702,view,2.5140670112936383
35,3350,1694612219.263476,purchase,4.766535275169582
35,7051,1710250619.263482,purchase,4.219724026738531
35,3717,1710423419.263488,click,1.530325334944493
35,1346,1696599419.263493,click,2.0519190474985867
35,2765,1686663419.263499,click,3.5528336308822484
35,6641,1697809019.263505,view,1.3812963115816812
35,2872,1695562619.263511,view,1.7804339544564987
35,7301,1692106619.263516,purchase,3.3850728751395343
36,5495,1682170619.2635221,click,4.670051289623958
36,5753,1685885819.263529,click,1.164458092381555
36,4530,1711028219.263535,click,3.6294498735908354
36,1473,1700314619.263541,view,4.653292391766152
36,7631,1712324219.263548,click,4.160167702525746
36,2112,1686836219.2635589,purchase,1.73892383869034
36,5721,1685281019.263572,purchase,4.219240644352013
36,6066,1710509819.263583,purchase,2.333804045219667
36,5515,1706708219.263595,click,2.916080857529373
36,1579,1702647419.263606,purchase,4.998630292377117
36,1108,1682689019.263613,click,3.3718110191780153
36,2045,1683121019.2636192,view,4.561528201091521
36,9310,1700141819.263625,click,2.929879532292028
37,8050,1690033019.263631,click,1.2068331682846054
37,2872,1684849019.263638,purchase,2.279015993242908
37,5819,1706535419.26365,view,2.8791043774343903
37,2485,1687527419.2636611,click,2.7214716921113764
37,5992,1683293819.263672,click,2.566401515697231
37,5350,1702561019.263684,click,3.423845095094116
37,3875,1701092219.263695,click,3.121494526938295
37,5234,1706535419.2637079,view,2.6512469664314504
37,7681,1711978619.26372,click,3.1070157425934637
37,6736,1693489019.2637289,click,2.2531870208188303
37,2239,1690378619.263736,purchase,2.955278966770394
37,9097,1703597819.263742,purchase,2.619456116347062
37,7401,1695130619.2637482,purchase,2.045036488370096
37,7314,1684849019.263753,view,1.2473739012806049
37,5309,1697549819.263764,purchase,4.758190562802653
38,4309,1689169019.2637749,view,2.937853437571875
38,8286,1702129019.263786,view,1.3324320031056942
38,5288,1681565819.263797,click,2.746548247340373
38,7350,1707831419.264097,click,2.1764549939554287
38,524,1707658619.264113,click,2.0430603231196356
38,7867,1710596219.264127,purchase,1.528433241235044
38,2357,1702215419.264141,view,2.3840910603407877
38,8892,1692711419.264152,purchase,4.93350259719384
38,6058,1688737019.2641642,click,2.5668366329470356
38,8951,1692970619.2641761,purchase,3.265298526963082
38,5588,1712151419.2641869,view,2.649348785520102
38,1828,1686404219.2642,click,1.4364784372379145
38,9125,1692279419.264211,purchase,3.7259483438481475
39,3416,1692365819.264222,click,4.594952027233636
39,3246,1711287419.264234,purchase,3.768741908224827
39,9384,1700573819.264246,click,2.688850659978233
39,6751,1696340219.264257,click,3.6933458496827276
39,968,1704116219.26427,purchase,3.1034686290753943
39,7171,1685885819.264321,click,3.2285503764020005
39,4630,1681220219.2643368,view,4.085682680703597
39,7059,1706189819.2643478,click,4.317606822392664
39,568,1706189819.26436,click,1.3702467192240566
39,7850,1701524219.264371,purchase,1.5098497623126024
39,2518,1701869819.264385,purchase,1.350844448976256
39,5337,1705844219.2643971,purchase,1.835931228333393
39,5804,1701956219.264411,click,3.9571375045450234
39,611,1695649019.2644238,view,3.160404665955094
39,3764,1687959419.264436,purchase,3.5643997403422323
39,3078,1707226619.264472,click,4.66740649242729
39,1571,1698500219.264499,purchase,2.091705740960973
39,2276,1686058619.264514,view,4.374078414804895
39,9496,1692279419.2645261,view,4.102199897418035
40,3126,1684589819.264537,view,4.216964637577652
40,8703,1708781819.264548,view,2.7556469884531403
40,522,1683293819.2645602,purchase,4.645749286903559
40,4998,1684589819.2645671,view,4.025497660186931
40,1767,1700833019.2645729,click,1.9420066477291118
40,4050,1711028219.264578,view,3.7380315314449812
40,7197,1699364219.2645838,click,1.935644094210406
40,5792,1710509819.26459,view,4.253426827071484
40,2761,1682948219.264596,click,3.4618433580515955
40,2040,1682602619.264607,view,4.2291644608932
40,402,1703943419.264624,click,1.77255741435421
40,2436,1705844219.264638,purchase,4.596919563355818
40,9366,1705844219.264648,view,3.4857728418042013
40,9974,1686663419.264659,view,1.554472783669529
40,6829,1684935419.26467,view,2.776446073366962
40,9,1685453819.264682,purchase,2.3707733564195683
41,1769,1706708219.264694,purchase,4.431939800092364
41,3955,1695908219.264704,click,2.7535847208740956
41,6892,1711201019.264715,click,3.5212101004070044
41,7601,1697117819.264725,view,3.902548917630057
41,9830,1685713019.264736,click,4.000623747422431
41,9881,1710509819.264749,purchase,4.54448727874352
41,2981,1691501819.264761,click,4.834856257755536
41,6205,1684157819.2647722,click,3.132063998161105
41,8409,1709818619.2647831,purchase,3.990213082926736
